Episode Number,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Action,Reward,Total Reward
44,-0.40423113,-0.54115784,-0.02664789,0.12628326,0,1.0,95
44,-0.41505426,-0.34566447,-0.024122225,-0.17468624,1,1.0,96
44,-0.42196757,-0.54043305,-0.027615951,0.11029036,0,1.0,97
44,-0.4327762,-0.34492645,-0.025410144,-0.19097573,1,1.0,98
44,-0.43967476,-0.53967583,-0.029229658,0.093584284,0,1.0,99
44,-0.45046827,-0.3441474,-0.027357973,-0.20817539,1,1.0,100
44,-0.4573512,-0.5388677,-0.03152148,0.0757535,0,1.0,101
44,-0.46812856,-0.3433084,-0.03000641,-0.22670555,1,1.0,102
44,-0.47499475,-0.53798896,-0.03454052,0.05636327,0,1.0,103
44,-0.48575452,-0.3423892,-0.033413254,-0.24701424,1,1.0,104
44,-0.49260232,-0.5370184,-0.03835354,0.03494495,0,1.0,105
44,-0.5033427,-0.34136802,-0.037654642,-0.26958793,1,1.0,106
44,-0.51017004,-0.53593296,-0.0430464,0.010984725,0,1.0,107
44,-0.5208887,-0.34022096,-0.042826705,-0.2949631,1,1.0,108
44,-0.5276931,-0.534707,-0.048725966,-0.016088696,0,1.0,109
44,-0.53838724,-0.33892137,-0.049047742,-0.32373837,1,1.0,110
44,-0.54516566,-0.53331184,-0.05552251,-0.046917565,0,1.0,111
44,-0.5558319,-0.7275955,-0.05646086,0.2277436,0,1.0,112
44,-0.57038385,-0.531714,-0.05190599,-0.08220107,1,1.0,113
44,-0.5810181,-0.72605497,-0.05355001,0.19366422,0,1.0,114
44,-0.5955392,-0.53020954,-0.049676724,-0.11541903,1,1.0,115
44,-0.6061434,-0.7245858,-0.051985104,0.16118672,0,1.0,116
44,-0.6206351,-0.52875966,-0.04876137,-0.14743242,1,1.0,117
44,-0.6312103,-0.7231506,-0.05171002,0.12947734,0,1.0,118
44,-0.64567333,-0.52732754,-0.04912047,-0.17906067,1,1.0,119
44,-0.65621984,-0.33153832,-0.052701686,-0.48682585,1,1.0,120
44,-0.6628506,-0.52587855,-0.062438205,-0.21120735,0,1.0,121
44,-0.6733682,-0.7200548,-0.06666235,0.061144516,0,1.0,122
44,-0.6877693,-0.5240435,-0.06543946,-0.25180358,1,1.0,123
44,-0.6982502,-0.71817297,-0.07047553,0.019541837,0,1.0,124
44,-0.71261364,-0.52211475,-0.07008469,-0.29451805,1,1.0,125
44,-0.7230559,-0.7161712,-0.07597505,-0.024736041,0,1.0,126
44,-0.7373794,-0.52004653,-0.07646978,-0.34038952,1,1.0,127
44,-0.74778026,-0.7140019,-0.08327757,-0.07276695,0,1.0,128
44,-0.76206034,-0.5177909,-0.084732905,-0.39051878,1,1.0,129
44,-0.7724161,-0.7116145,-0.09254328,-0.12570815,0,1.0,130
44,-0.78664845,-0.515297,-0.09505744,-0.44609323,1,1.0,131
44,-0.7969544,-0.31896782,-0.10397931,-0.76716226,1,1.0,132
44,-0.8033337,-0.5125163,-0.11932255,-0.50892246,0,1.0,133
44,-0.813584,-0.7057729,-0.129501,-0.25609642,0,1.0,134
44,-0.8276995,-0.898831,-0.13462293,-0.0069011245,0,1.0,135
44,-0.8456761,-0.70206094,-0.13476096,-0.3388453,1,1.0,136
44,-0.85971737,-0.8950337,-0.14153786,-0.09151045,0,1.0,137
44,-0.877618,-1.0878732,-0.14336807,0.15338287,0,1.0,138
44,-0.8993755,-0.8910205,-0.14030041,-0.18087266,1,1.0,139
44,-0.9171959,-1.0838852,-0.14391786,0.06446853,0,1.0,140
44,-0.9388736,-1.2766819,-0.14262849,0.30850792,0,1.0,141
44,-0.9644072,-1.469514,-0.13645834,0.55302835,0,1.0,142
44,-0.99379754,-1.2727664,-0.12539777,0.22065581,1,1.0,143
44,-1.0192529,-1.4658935,-0.12098465,0.47130165,0,1.0,144
44,-1.0485708,-1.2692891,-0.11155862,0.14306784,1,1.0,145
44,-1.0739565,-1.0727609,-0.108697265,-0.18262218,1,1.0,146
44,-1.0954117,-0.87626505,-0.112349704,-0.50752056,1,1.0,147
44,-1.112937,-1.0696396,-0.122500114,-0.25224882,0,1.0,148
44,-1.1343298,-1.2628188,-0.12754509,-0.00057655317,0,1.0,149
44,-1.1595862,-1.0661203,-0.12755662,-0.33062434,1,1.0,150
44,-1.1809086,-1.2592176,-0.13416912,-0.08073159,0,1.0,151
44,-1.206093,-1.4521866,-0.13578375,0.16679302,0,1.0,152
44,-1.2351366,-1.2554086,-0.13244788,-0.16545488,1,1.0,153
44,-1.2602448,-1.4484105,-0.13575698,0.08268635,0,1.0,154
44,-1.2892131,-1.2516301,-0.13410325,-0.24955855,1,1.0,155
44,-1.3142457,-1.0548733,-0.13909443,-0.5813521,1,1.0,156
44,-1.3353431,-1.2478005,-0.15072146,-0.3355184,0,1.0,157
44,-1.3602991,-1.440492,-0.15743184,-0.09390236,0,1.0,158
44,-1.389109,-1.6330483,-0.15930988,0.14526612,0,1.0,159
44,-1.42177,-1.4360461,-0.15640455,-0.19313447,1,1.0,160
44,-1.4504908,-1.2390728,-0.16026725,-0.5307836,1,1.0,161
44,-1.4752723,-1.0421025,-0.17088293,-0.86936986,1,1.0,162
44,-1.4961144,-1.2345394,-0.18827032,-0.6349143,0,1.0,163
44,-1.5208051,-1.4266059,-0.20096861,-0.40693036,0,1.0,164
44,-1.5493373,-1.6183957,-0.2091072,-0.18372354,0,1.0,165
45,-0.027815066,0.22228895,-0.01718625,-0.2830316,1,1.0,1
45,-0.023369288,0.0274163,-0.022846883,0.0041816803,0,1.0,2
45,-0.022820963,0.22285832,-0.02276325,-0.29562125,1,1.0,3
45,-0.018363796,0.4182973,-0.028675675,-0.59539557,1,1.0,4
45,-0.009997849,0.22358815,-0.040583584,-0.31188142,0,1.0,5
45,-0.005526087,0.029067166,-0.046821214,-0.032268498,0,1.0,6
45,-0.0049447436,0.2248282,-0.047466584,-0.33934864,1,1.0,7
45,-0.0004481796,0.42059228,-0.054253556,-0.64661396,1,1.0,8
45,0.007963666,0.22626658,-0.067185834,-0.371497,0,1.0,9
45,0.012488998,0.032160245,-0.07461578,-0.10073219,0,1.0,10
45,0.013132202,-0.16181743,-0.07663042,0.16750804,0,1.0,11
45,0.009895854,0.03431301,-0.07328026,-0.14833155,1,1.0,12
45,0.010582114,-0.15968724,-0.076246895,0.12036271,0,1.0,13
45,0.007388369,0.036439627,-0.073839635,-0.19536774,1,1.0,14
45,0.008117162,-0.15755269,-0.077746995,0.07313871,0,1.0,15
45,0.0049661077,0.038592793,-0.076284215,-0.24302535,1,1.0,16
45,0.0057379636,-0.15536134,-0.08114473,0.024653932,0,1.0,17
45,0.002630737,-0.3492315,-0.08065165,0.29067194,0,1.0,18
45,-0.004353893,-0.15305771,-0.074838206,-0.026318131,1,1.0,19
45,-0.0074150474,-0.3470311,-0.07536457,0.24184561,0,1.0,20
45,-0.014355669,-0.5410001,-0.07052766,0.50983703,0,1.0,21
45,-0.025175672,-0.34495914,-0.060330916,0.19578871,1,1.0,22
45,-0.032074854,-0.53916854,-0.056415144,0.4688463,0,1.0,23
45,-0.042858224,-0.34329692,-0.047038216,0.15892898,1,1.0,24
45,-0.04972416,-0.53771496,-0.04385964,0.43640935,0,1.0,25
45,-0.060478464,-0.34200048,-0.03513145,0.13022935,1,1.0,26
45,-0.06731847,-0.536602,-0.032526862,0.41162503,0,1.0,27
45,-0.07805051,-0.73124814,-0.024294361,0.69387853,0,1.0,28
45,-0.09267548,-0.5357978,-0.010416791,0.39364764,1,1.0,29
45,-0.10339143,-0.34052956,-0.002543838,0.097698756,1,1.0,30
45,-0.11020202,-0.53561497,-0.000589863,0.389578,0,1.0,31
45,-0.12091432,-0.7307285,0.007201697,0.6820749,0,1.0,32
45,-0.13552889,-0.92594975,0.020843195,0.97701645,0,1.0,33
45,-0.15404789,-0.73111343,0.040383525,0.69095284,1,1.0,34
45,-0.16867015,-0.53657436,0.054202583,0.41125178,1,1.0,35
45,-0.17940164,-0.34226105,0.062427618,0.13613757,1,1.0,36
45,-0.18624686,-0.14808625,0.065150365,-0.13621545,1,1.0,37
45,-0.18920858,0.046044964,0.06242606,-0.40765384,1,1.0,38
45,-0.18828769,-0.14990403,0.054272983,-0.095961526,0,1.0,39
45,-0.19128577,0.04439975,0.05235375,-0.37103963,1,1.0,40
45,-0.19039777,-0.15142539,0.04493296,-0.06231939,0,1.0,41
45,-0.19342628,0.043024484,0.043686572,-0.34049398,1,1.0,42
45,-0.1925658,0.2374985,0.036876693,-0.6190869,1,1.0,43
45,-0.18781582,0.041881405,0.024494955,-0.31502146,0,1.0,44
45,-0.18697819,0.23664603,0.018194525,-0.59988,1,1.0,45
45,-0.18224527,0.041274317,0.0061969263,-0.30152202,0,1.0,46
45,-0.18141979,-0.1539354,0.00016648613,-0.006891154,0,1.0,47
45,-0.18449849,0.041184153,2.8663047e-05,-0.29952154,1,1.0,48
45,-0.18367481,-0.1539382,-0.005961768,-0.0068295817,0,1.0,49
45,-0.18675357,0.041268736,-0.0060983594,-0.30138755,1,1.0,50
45,-0.1859282,-0.15376577,-0.0121261105,-0.010634131,0,1.0,51
45,-0.18900351,0.04152797,-0.012338793,-0.30711818,1,1.0,52
45,-0.18817295,-0.15341601,-0.018481156,-0.018351996,0,1.0,53
45,-0.19124128,0.041966043,-0.018848198,-0.31680816,1,1.0,54
45,-0.19040196,-0.15288244,-0.02518436,-0.0301284,0,1.0,55
45,-0.1934596,0.042591445,-0.025786929,-0.33064967,1,1.0,56
45,-0.19260778,-0.15215412,-0.032399923,-0.04620895,0,1.0,57
45,-0.19565086,0.043417078,-0.0333241,-0.3489357,1,1.0,58
45,-0.19478251,-0.15121546,-0.040302813,-0.06694446,0,1.0,59
45,-0.19780682,-0.3457371,-0.041641705,0.21275525,0,1.0,60
45,-0.20472157,-0.15004529,-0.0373866,-0.09276713,1,1.0,61
45,-0.20772247,-0.344612,-0.03924194,0.18788987,0,1.0,62
45,-0.21461472,-0.14895122,-0.035484143,-0.11690951,1,1.0,63
45,-0.21759374,-0.34354725,-0.037822336,0.16437064,0,1.0,64
45,-0.22446468,-0.14790486,-0.03453492,-0.14000018,1,1.0,65
45,-0.22742277,-0.3425156,-0.037334926,0.14159063,0,1.0,66
45,-0.23427309,-0.14687939,-0.034503113,-0.16263312,1,1.0,67
45,-0.23721068,-0.34149083,-0.037755776,0.118968435,0,1.0,68
45,-0.2440405,-0.14584886,-0.035376407,-0.18538298,1,1.0,69
45,-0.24695748,-0.34044725,-0.039084066,0.0959335,0,1.0,70
45,-0.25376642,-0.14478756,-0.037165396,-0.2088197,1,1.0,71
45,-0.25666216,-0.33935893,-0.04134179,0.071911685,0,1.0,72
45,-0.26344934,-0.14366941,-0.039903555,-0.23352279,1,1.0,73
45,-0.26632273,-0.33819917,-0.04457401,0.04631102,0,1.0,74
45,-0.27308673,-0.5326545,-0.043647792,0.32460397,0,1.0,75
45,-0.2837398,-0.33693916,-0.037155714,0.018482119,1,1.0,76
45,-0.2904786,-0.5315091,-0.03678607,0.29921433,0,1.0,77
45,-0.30110878,-0.33588263,-0.030801784,-0.004839519,1,1.0,78
45,-0.30782643,-0.53054965,-0.030898575,0.27796814,0,1.0,79
45,-0.31843743,-0.72521746,-0.02533921,0.5607478,0,1.0,80
45,-0.33294177,-0.5297492,-0.014124255,0.2601906,1,1.0,81
45,-0.34353676,-0.33442852,-0.008920442,-0.036913604,1,1.0,82
45,-0.35022533,-0.13917978,-0.009658715,-0.3323976,1,1.0,83
45,-0.35300893,-0.33416292,-0.016306667,-0.042776156,0,1.0,84
45,-0.3596922,-0.13881099,-0.01716219,-0.34055907,1,1.0,85
45,-0.3624684,-0.3336846,-0.023973372,-0.053337123,0,1.0,86
45,-0.3691421,-0.13822725,-0.025040114,-0.3534864,1,1.0,87
45,-0.37190664,-0.33298436,-0.03210984,-0.06880334,0,1.0,88
45,-0.37856632,-0.13741712,-0.033485908,-0.37144166,1,1.0,89
45,-0.38131467,-0.33204773,-0.04091474,-0.08950241,0,1.0,90
45,-0.38795564,-0.13636394,-0.04270479,-0.39480802,1,1.0,91
45,-0.3906829,0.059337124,-0.05060095,-0.7006434,1,1.0,92
45,-0.38949615,-0.13504821,-0.06461382,-0.42430893,0,1.0,93
45,-0.39219713,-0.32919818,-0.0731,-0.15267491,0,1.0,94
45,-0.3987811,-0.52320147,-0.076153494,0.11608055,0,1.0,95
45,-0.4092451,-0.32707563,-0.073831886,-0.19962303,1,1.0,96
45,-0.41578662,-0.5210682,-0.07782435,0.06888621,0,1.0,97
45,-0.426208,-0.7149931,-0.07644662,0.33603588,0,1.0,98
45,-0.44050786,-0.5188712,-0.0697259,0.020258771,1,1.0,99
45,-0.45088527,-0.32282218,-0.06932073,-0.29358304,1,1.0,100
45,-0.45734173,-0.5168908,-0.075192384,-0.023543142,0,1.0,101
45,-0.46767953,-0.71085846,-0.07566325,0.24450038,0,1.0,102
45,-0.4818967,-0.5147419,-0.070773244,-0.07105652,1,1.0,103
45,-0.49219155,-0.7087816,-0.072194375,0.19848442,0,1.0,104
45,-0.5063672,-0.51270527,-0.06822468,-0.11607062,1,1.0,105
45,-0.5166213,-0.70678675,-0.0705461,0.15433177,0,1.0,106
45,-0.530757,-0.5107293,-0.067459464,-0.15974621,1,1.0,107
45,-0.5409716,-0.70482385,-0.070654385,0.11091538,0,1.0,108
45,-0.5550681,-0.898866,-0.06843608,0.38049725,0,1.0,109
45,-0.57304543,-0.70284235,-0.060826134,0.06704558,1,1.0,110
45,-0.58710223,-0.8970419,-0.059485223,0.3399343,0,1.0,111
45,-0.6050431,-0.7011262,-0.052686535,0.029102217,1,1.0,112
45,-0.6190656,-0.50528985,-0.05210449,-0.2797274,1,1.0,113
45,-0.62917143,-0.6996313,-0.05769904,-0.00392263,0,1.0,114
45,-0.64316404,-0.8938803,-0.057777494,0.27001193,0,1.0,115
45,-0.6610416,-0.6979835,-0.052377254,-0.040320106,1,1.0,116
45,-0.6750013,-0.89231676,-0.053183656,0.23538816,0,1.0,117
45,-0.69284767,-0.6964769,-0.04847589,-0.07358492,1,1.0,118
45,-0.70677716,-0.8908716,-0.04994759,0.20341823,0,1.0,119
45,-0.7245946,-0.69507223,-0.045879226,-0.104593016,1,1.0,120
45,-0.73849607,-0.8895077,-0.04797109,0.17326953,0,1.0,121
45,-0.7562862,-1.0839114,-0.044505697,0.45044157,0,1.0,122
45,-0.7779645,-1.2783766,-0.035496864,0.7287701,0,1.0,123
45,-0.80353194,-1.0827824,-0.020921463,0.42512974,1,1.0,124
45,-0.8251876,-0.8873704,-0.012418868,0.1259255,1,1.0,125
45,-0.842935,-1.0823122,-0.0099003585,0.4146647,0,1.0,126
45,-0.8645813,-0.8870514,-0.0016070649,0.118877076,1,1.0,127
45,-0.8823223,-0.69190645,0.0007704767,-0.17431243,1,1.0,128
45,-0.8961604,-0.49679556,-0.002715772,-0.4667522,1,1.0,129
45,-0.90609634,-0.30163535,-0.012050816,-0.7602899,1,1.0,130
45,-0.91212904,-0.4965892,-0.027256614,-0.47142318,0,1.0,131
45,-0.92206085,-0.69131577,-0.036685076,-0.18745425,0,1.0,132
45,-0.93588716,-0.4956887,-0.040434163,-0.49148044,1,1.0,133
45,-0.9458009,-0.6902177,-0.05026377,-0.2118099,0,1.0,134
45,-0.9596053,-0.49441442,-0.05449997,-0.5199151,1,1.0,135
45,-0.96949357,-0.6887285,-0.064898275,-0.24489185,0,1.0,136
45,-0.98326814,-0.49274254,-0.06979611,-0.5573186,1,1.0,137
45,-0.993123,-0.68681884,-0.08094248,-0.2874164,0,1.0,138
45,-1.0068594,-0.49064144,-0.086690806,-0.6044901,1,1.0,139
45,-1.0166721,-0.6844509,-0.09878061,-0.34032285,0,1.0,140
45,-1.0303612,-0.4880724,-0.105587065,-0.66244894,1,1.0,141
45,-1.0401226,-0.6815792,-0.118836045,-0.40479025,0,1.0,142
45,-1.0537542,-0.87483305,-0.12693185,-0.15180951,0,1.0,143
45,-1.0712509,-0.6781436,-0.12996805,-0.48168784,1,1.0,144
45,-1.0848138,-0.48144975,-0.1396018,-0.8123434,1,1.0,145
45,-1.0944427,-0.6744117,-0.15584867,-0.5666261,0,1.0,146
45,-1.107931,-0.4774865,-0.1671812,-0.9040681,1,1.0,147
45,-1.1174808,-0.6699979,-0.18526255,-0.6682497,0,1.0,148
45,-1.1308807,-0.8621265,-0.19862755,-0.43914452,0,1.0,149
45,-1.1481233,-1.0539647,-0.20741044,-0.21505821,0,1.0,150
46,0.029489854,0.1457922,0.025288064,-0.27653253,1,1.0,1
46,0.0324057,0.3405444,0.019757414,-0.56113356,1,1.0,2
46,0.039216585,0.14515084,0.0085347425,-0.2622921,0,1.0,3
46,0.042119604,-0.0500919,0.0032889012,0.033070542,0,1.0,4
46,0.041117765,0.14498274,0.0039503123,-0.25857288,1,1.0,5
46,0.04401742,0.34004807,-0.0012211457,-0.5500072,1,1.0,6
46,0.050818384,0.1449433,-0.01222129,-0.2577093,0,1.0,7
46,0.05371725,-0.05000207,-0.017375477,0.031093942,0,1.0,8
46,0.052717205,0.14536469,-0.016753597,-0.2670201,1,1.0,9
46,0.0556245,-0.049514197,-0.022093998,0.02033189,0,1.0,10
46,0.054634217,0.14591752,-0.02168736,-0.27923927,1,1.0,11
46,0.05755257,-0.048888445,-0.027272146,0.006525397,0,1.0,12
46,0.0565748,0.14661379,-0.027141638,-0.29463592,1,1.0,13
46,0.059507076,-0.0481109,-0.03303436,-0.010635129,0,1.0,14
46,0.058544856,-0.2427439,-0.03324706,0.27144477,0,1.0,15
46,0.05368998,-0.04716369,-0.027818164,-0.031536266,1,1.0,16
46,0.052746706,-0.2418759,-0.028448889,0.25224155,0,1.0,17
46,0.047909185,-0.046359513,-0.023404058,-0.049277198,1,1.0,18
46,0.046981994,-0.24113819,-0.024389602,0.23593064,0,1.0,19
46,0.042159233,-0.04567642,-0.01967099,-0.064344645,1,1.0,20
46,0.041245703,-0.2405109,-0.020957883,0.22206764,0,1.0,21
46,0.036435485,-0.045095757,-0.016516529,-0.07715187,1,1.0,22
46,0.03553357,-0.23997709,-0.018059567,0.2102746,0,1.0,23
46,0.030734029,-0.044601634,-0.013854075,-0.08805001,1,1.0,24
46,0.029841997,-0.2395223,-0.015615075,0.20022996,0,1.0,25
46,0.025051551,-0.43441746,-0.011610476,0.48794642,0,1.0,26
46,0.016363202,-0.23913364,-0.0018515476,0.19162704,1,1.0,27
46,0.011580528,-0.043985255,0.0019809932,-0.1016394,1,1.0,28
46,0.010700823,-0.23913553,-5.1794923e-05,0.19166787,0,1.0,29
46,0.005918112,-0.04401285,0.0037815624,-0.1010314,1,1.0,30
46,0.0050378554,0.15105471,0.0017609344,-0.39251885,1,1.0,31
46,0.008058949,-0.04409219,-0.006089443,-0.09928125,0,1.0,32
46,0.0071771056,0.1511165,-0.008075068,-0.39387915,1,1.0,33
46,0.010199435,-0.04388994,-0.01595265,-0.10375307,0,1.0,34
46,0.0093216365,-0.23877968,-0.018027712,0.18385448,0,1.0,35
46,0.004546043,-0.043404482,-0.014350623,-0.11446057,1,1.0,36
46,0.0036779535,-0.2383179,-0.016639834,0.17366052,0,1.0,37
46,-0.0010884047,-0.042961802,-0.013166624,-0.12422495,1,1.0,38
46,-0.0019476407,0.15234628,-0.015651124,-0.42103255,1,1.0,39
46,0.001099285,-0.04255046,-0.024071775,-0.13332449,0,1.0,40
46,0.00024827576,-0.23731948,-0.026738264,0.15166798,0,1.0,41
46,-0.004498114,-0.04182507,-0.023704905,-0.14932893,1,1.0,42
46,-0.0053346152,-0.2365997,-0.026691483,0.13578233,0,1.0,43
46,-0.010066609,-0.43132937,-0.023975836,0.41992643,0,1.0,44
46,-0.018693196,-0.23587604,-0.015577308,0.119782485,1,1.0,45
46,-0.023410717,-0.04053441,-0.013181658,-0.17777395,1,1.0,46
46,-0.024221405,-0.23546527,-0.016737137,0.11072163,0,1.0,47
46,-0.02893071,-0.04010753,-0.014522705,-0.18719442,1,1.0,48
46,-0.02973286,-0.23501873,-0.018266594,0.10087201,0,1.0,49
46,-0.034433234,-0.42987418,-0.016249154,0.38773638,0,1.0,50
46,-0.04303072,-0.2345254,-0.008494426,0.08997483,1,1.0,51
46,-0.04772123,-0.039282728,-0.006694929,-0.20537594,1,1.0,52
46,-0.048506882,-0.2343083,-0.010802448,0.08518757,0,1.0,53
46,-0.053193048,-0.42927375,-0.0090986965,0.37444282,0,1.0,54
46,-0.061778523,-0.23402375,-0.0016098404,0.07890496,1,1.0,55
46,-0.066459,-0.038878758,-3.1741252e-05,-0.21428545,1,1.0,56
46,-0.06723657,-0.23400025,-0.00431745,0.07838747,0,1.0,57
46,-0.07191658,-0.03881668,-0.0027497006,-0.21565449,1,1.0,58
46,-0.072692916,-0.2338992,-0.0070627904,0.07615979,0,1.0,59
46,-0.0773709,-0.038676724,-0.0055395947,-0.21874307,1,1.0,60
46,-0.07814443,0.15652397,-0.009914456,-0.5131683,1,1.0,61
46,-0.07501395,-0.038456943,-0.02017782,-0.22362606,0,1.0,62
46,-0.07578309,-0.23328477,-0.024650343,0.06262431,0,1.0,63
46,-0.080448784,-0.4280448,-0.023397857,0.3474291,0,1.0,64
46,-0.08900968,-0.23259798,-0.016449274,0.047460806,1,1.0,65
46,-0.09366164,-0.42748025,-0.015500058,0.33490878,0,1.0,66
46,-0.102211244,-0.23214117,-0.008801882,0.03737853,1,1.0,67
46,-0.106854066,-0.4271358,-0.008054312,0.32727143,0,1.0,68
46,-0.11539678,-0.23190011,-0.0015088834,0.032059453,1,1.0,69
46,-0.120034784,-0.4270004,-0.0008676943,0.32426593,0,1.0,70
46,-0.12857479,-0.23186609,0.005617624,0.031309493,1,1.0,71
46,-0.13321212,-0.03682515,0.0062438142,-0.25959572,1,1.0,72
46,-0.13394862,-0.23203568,0.0010518994,0.03505002,0,1.0,73
46,-0.13858934,-0.03692883,0.0017528998,-0.25730082,1,1.0,74
46,-0.13932791,-0.23207577,-0.0033931169,0.035934467,0,1.0,75
46,-0.14396943,-0.036905315,-0.0026744276,-0.2578171,1,1.0,76
46,-0.14470753,-0.23198898,-0.00783077,0.034021083,0,1.0,77
46,-0.1493473,-0.036755618,-0.007150348,-0.2611222,1,1.0,78
46,-0.15008242,-0.23177478,-0.012372792,0.02929686,0,1.0,79
46,-0.15471792,-0.03647759,-0.011786855,-0.267264,1,1.0,80
46,-0.15544747,-0.23142935,-0.017132135,0.021678086,0,1.0,81
46,-0.16007605,-0.03606596,-0.016698573,-0.2763606,1,1.0,82
46,-0.16079737,-0.23094574,-0.022225784,0.011009157,0,1.0,83
46,-0.16541629,-0.03551221,-0.022005603,-0.2886026,1,1.0,84
46,-0.16612653,-0.23031355,-0.027777653,-0.0029404296,0,1.0,85
46,-0.17073281,-0.42502636,-0.027836462,0.2808505,0,1.0,86
46,-0.17923333,-0.2295186,-0.022219451,-0.020480348,1,1.0,87
46,-0.1838237,-0.42431498,-0.022629058,0.2651101,0,1.0,88
46,-0.19231,-0.22887748,-0.017326856,-0.03462347,1,1.0,89
46,-0.19688755,-0.42374673,-0.018019326,0.25254267,0,1.0,90
46,-0.20536248,-0.22837217,-0.012968472,-0.04576897,1,1.0,91
46,-0.20992993,-0.42330578,-0.013883852,0.24279425,0,1.0,92
46,-0.21839605,-0.2279883,-0.009027967,-0.054235477,1,1.0,93
46,-0.22295582,-0.42297965,-0.010112677,0.23558544,0,1.0,94
46,-0.2314154,-0.22771469,-0.005400968,-0.06027011,1,1.0,95
46,-0.2359697,-0.4227588,-0.00660637,0.23070389,0,1.0,96
46,-0.24442488,-0.22754306,-0.0019922922,-0.06405556,1,1.0,97
46,-0.24897574,-0.032392595,-0.0032734035,-0.3573664,1,1.0,98
46,-0.2496236,-0.22746785,-0.010420731,-0.06571746,0,1.0,99
46,-0.25417295,-0.032198064,-0.011735081,-0.3616699,1,1.0,100
46,-0.25481692,-0.22715126,-0.018968478,-0.07271025,0,1.0,101
46,-0.25935993,-0.031762585,-0.020422684,-0.37131694,1,1.0,102
46,-0.2599952,-0.22658853,-0.027849022,-0.08514283,0,1.0,103
46,-0.26452696,-0.42130044,-0.029551879,0.19862524,0,1.0,104
46,-0.27295297,-0.22576855,-0.025579374,-0.103231534,1,1.0,105
46,-0.27746832,-0.42051476,-0.027644005,0.1812727,0,1.0,106
46,-0.28587863,-0.22500837,-0.02401855,-0.12000114,1,1.0,107
46,-0.2903788,-0.029550673,-0.026418574,-0.4201639,1,1.0,108
46,-0.29096982,0.16593546,-0.034821853,-0.72105694,1,1.0,109
46,-0.2876511,-0.028687906,-0.04924299,-0.4395344,0,1.0,110
46,-0.28822488,-0.22307959,-0.05803368,-0.16277193,0,1.0,111
46,-0.29268646,-0.027176946,-0.061289117,-0.4731835,1,1.0,112
46,-0.29323,-0.22138219,-0.070752785,-0.20043033,0,1.0,113
46,-0.29765764,-0.41542464,-0.07476139,0.069121145,0,1.0,114
46,-0.30596614,-0.60939956,-0.07337897,0.3373114,0,1.0,115
46,-0.31815413,-0.80340475,-0.06663274,0.605982,0,1.0,116
46,-0.33422223,-0.60741746,-0.0545131,0.29307792,1,1.0,117
46,-0.34637058,-0.8017215,-0.048651543,0.56808215,0,1.0,118
46,-0.362405,-0.60595214,-0.0372899,0.2604776,1,1.0,119
46,-0.37452403,-0.80052245,-0.03208035,0.5411695,0,1.0,120
46,-0.3905345,-0.6049646,-0.021256957,0.2385537,1,1.0,121
46,-0.4026338,-0.79977655,-0.016485883,0.5244565,0,1.0,122
46,-0.41862932,-0.6044265,-0.0059967535,0.22662465,1,1.0,123
46,-0.43071783,-0.40921938,-0.0014642607,-0.06794383,1,1.0,124
46,-0.43890223,-0.6043203,-0.0028231372,0.22427675,0,1.0,125
46,-0.45098862,-0.40915814,0.0016623978,-0.06929536,1,1.0,126
46,-0.4591718,-0.21406005,0.0002764906,-0.36145332,1,1.0,127
46,-0.463453,-0.40918592,-0.006952576,-0.06868323,0,1.0,128
46,-0.4716367,-0.213965,-0.008326241,-0.3635516,1,1.0,129
46,-0.47591603,-0.4089676,-0.015597273,-0.07350568,0,1.0,130
46,-0.48409536,-0.21362558,-0.017067386,-0.3710685,1,1.0,131
46,-0.4883679,-0.40850094,-0.024488756,-0.083815604,0,1.0,132
46,-0.4965379,-0.21303667,-0.026165068,-0.3841231,1,1.0,133
46,-0.50079864,-0.40777758,-0.03384753,-0.09980338,0,1.0,134
46,-0.50895417,-0.21218728,-0.035843596,-0.40297005,1,1.0,135
46,-0.51319796,-0.406783,-0.043902997,-0.121799685,0,1.0,136
46,-0.5213336,-0.21106046,-0.04633899,-0.42800397,1,1.0,137
46,-0.5255548,-0.40549654,-0.05489907,-0.1502817,0,1.0,138
46,-0.5336647,-0.59979117,-0.057904705,0.1245889,0,1.0,139
46,-0.54566056,-0.4038895,-0.055412926,-0.18578555,1,1.0,140
46,-0.55373836,-0.59817666,-0.05912864,0.088914774,0,1.0,141
46,-0.5657019,-0.7924034,-0.05735034,0.36237207,0,1.0,142
46,-0.58154994,-0.5965152,-0.0501029,0.0521711,1,1.0,143
46,-0.5934802,-0.40071195,-0.04905948,-0.25588927,1,1.0,144
46,-0.6014945,-0.5951004,-0.054177266,0.020924838,0,1.0,145
46,-0.61339647,-0.7894052,-0.053758767,0.29603413,0,1.0,146
46,-0.6291846,-0.59355974,-0.047838084,-0.013107176,1,1.0,147
46,-0.64105576,-0.3977855,-0.04810023,-0.32049155,1,1.0,148
46,-0.6490115,-0.5921906,-0.05451006,-0.04335717,0,1.0,149
46,-0.6608553,-0.39633113,-0.055377204,-0.3527281,1,1.0,150
46,-0.66878194,-0.5906237,-0.062431764,-0.07800861,0,1.0,151
46,-0.6805944,-0.78479767,-0.06399194,0.1943419,0,1.0,152
