Episode Number,Car x Coordinates,Car y Coordinates,Action,Exploration Rate,Reward,Score
83,64.3686676,5.247558594,2,0.022732809,2.925806452,73.08580645
83,63.50001526,5.963801861,0,0.022721443,7.381935484,80.46774194
83,62.60034943,6.692764282,0,0.022710082,3.510967742,83.97870968
83,61.65148163,7.444298744,0,0.022698727,3.510967742,87.48967742
83,60.64719009,8.200497627,1,0.022687378,2.925806452,90.41548387
83,59.56638336,8.842557907,0,0.022676034,7.381935484,97.79741935
83,58.44437027,9.467442513,0,0.022664696,3.510967742,101.3083871
83,57.28702545,10.08694172,1,0.022653363,2.925806452,104.2341935
83,56.06805038,10.57256889,0,0.022642037,3.510967742,107.7451613
83,54.82382202,11.03585529,3,0.022630716,2.925806452,110.6709677
83,53.62710571,11.61050034,0,0.0226194,7.381935484,118.0529032
83,52.41421509,12.18604279,1,0.022608091,2.925806452,120.9787097
83,51.1452179,12.61241531,2,0.022596787,2.925806452,123.9045161
83,49.85813522,13.00567245,0,0.022585488,3.510967742,127.4154839
83,48.55434036,13.38610172,1,0.022574196,6.151612903,133.5670968
83,47.2195816,13.61239052,2,0.022562908,2.925806452,136.4929032
83,45.87467194,13.79803848,2,0.022551627,2.925806452,139.4187097
83,44.52834702,13.97537899,2,0.022540351,2.925806452,142.3445161
83,43.17985153,14.13539886,2,0.022529081,6.151612903,148.496129
83,41.82957458,14.27962017,2,0.022517816,2.925806452,151.4219355
83,40.47784424,14.40949917,2,0.022506558,2.925806452,154.3477419
83,39.12492752,14.52635574,2,0.022495304,6.151612903,160.4993548
83,37.77104187,14.63139248,2,0.022484057,2.925806452,163.4251613
83,36.41636658,14.72570229,2,0.022472815,2.925806452,166.3509677
83,35.06105042,14.81027889,2,0.022461578,2.925806452,169.2767742
83,33.70521164,14.88602448,2,0.022450347,6.151612903,175.4283871
83,32.34894943,14.95375729,2,0.022439122,2.925806452,178.3541935
83,30.98880196,15.01437378,0,0.022427903,3.510967742,181.8651613
83,29.60428238,15.06937218,0,0.022416689,7.381935484,189.2470968
83,28.17278862,15.12008858,0,0.02240548,3.510967742,192.7580645
83,26.67572594,15.16749287,0,0.022394278,3.510967742,196.2690323
83,25.10949898,15.21194649,0,0.02238308,7.381935484,203.6509677
83,23.47829247,15.25355053,0,0.022371889,3.510967742,207.1619355
83,21.78541946,15.29243374,0,0.022360703,7.381935484,214.543871
83,20.0394516,15.32896519,0,0.022349523,7.381935484,221.9258065
83,18.2526741,15.36367035,0,0.022338348,3.510967742,225.4367742
83,16.42754364,15.39643669,0,0.022327179,7.381935484,232.8187097
83,14.56437778,15.42716312,0,0.022316015,7.381935484,240.2006452
83,12.66386604,15.47035599,3,0.022304857,6.151612903,246.3522581
83,10.73939419,15.72886276,0,0.022293705,7.381935484,253.7341935
83,8.824246407,16.12704086,1,0.022282558,2.925806452,256.66
83,6.867268085,16.30702782,3,0.022271417,6.151612903,262.8116129
83,4.910171032,16.39307785,3,0.022260281,6.151612903,268.9632258
83,2.984075308,16.74180794,3,0.022249151,6.151612903,275.1148387
83,1.182997108,17.54645348,0,0.022238026,3.510967742,278.6258065
83,-0.396662414,18.72511482,0,0.022226907,7.381935484,286.0077419
83,-1.928723097,20.01426697,0,0.022215794,7.381935484,293.3896774
83,-3.458597898,21.35204506,3,0.022204686,6.151612903,299.5412903
83,-4.780594349,22.88806725,2,0.022193583,6.151612903,305.6929032
83,-6.004740238,24.50853539,1,0.022182487,6.151612903,311.8445161
83,-7.40527153,25.97490311,0,0.022171395,7.381935484,319.2264516
83,-8.86096859,27.40409279,3,0.02216031,6.151612903,325.3780645
83,-10.08943939,29.02701187,0,0.02214923,3.510967742,328.8890323
83,-11.21739388,30.74799728,0,0.022138155,7.381935484,336.2709677
83,-12.34770393,32.50591278,0,0.022127086,7.381935484,343.6529032
83,-13.47889519,34.31786728,0,0.022116022,7.381935484,351.0348387
83,-14.61466789,36.18629456,0,0.022104964,11.25290323,362.2877419
83,-15.76318932,38.08561325,1,0.022093912,6.151612903,368.4393548
83,-17.15077972,39.82054138,1,0.022082865,6.151612903,374.5909677
83,-18.91783524,41.19552612,1,0.022071823,6.151612903,380.7425806
83,-20.97632599,42.06716537,1,0.022060787,6.151612903,386.8941935
83,-23.18199921,42.35671616,1,0.022049757,6.151612903,393.0458065
83,-25.37162018,42.03216934,2,0.022038732,9.377419355,402.4232258
83,-27.37163925,41.11218643,2,0.022027713,6.151612903,408.5748387
83,-29.05579758,39.72158813,0,0.022016699,7.381935484,415.9567742
83,-30.59343719,38.15818024,1,0.022005691,6.151612903,422.1083871
83,-31.82375908,36.3538208,1,0.021994688,6.151612903,428.26
83,-32.49285126,34.27394485,2,0.02198369,6.151612903,434.4116129
83,-32.5766716,32.18319702,4,0.021972699,9.377419355,443.7890323
83,-32.45898819,30.27772331,2,0.021961712,6.151612903,449.9406452
83,-32.2638855,28.38013077,2,0.021950731,6.151612903,456.0922581
83,-31.98716927,26.49272156,2,0.021939756,2.925806452,459.0180645
83,-31.63672638,24.61760712,2,0.021928786,6.151612903,465.1696774
83,-31.21985626,22.75613976,2,0.021917822,6.151612903,471.3212903
83,-30.74317169,20.90909004,2,0.021906863,6.151612903,477.4729032
83,-30.21264076,19.07678413,2,0.021895909,6.151612903,483.6245161
83,-29.63286209,17.25678062,0,0.021884961,3.510967742,487.1354839
83,-29.00383568,15.43463898,0,0.021874019,7.381935484,494.5174194
83,-28.32379341,13.59390736,0,0.021863082,7.381935484,501.8993548
83,-27.59063339,11.72007465,0,0.02185215,7.381935484,509.2812903
83,-26.82811928,9.818397522,3,0.021841224,6.151612903,515.4329032
83,-26.28975487,7.845158577,0,0.021830304,7.381935484,522.8148387
83,-25.83865547,5.829191685,0,0.021819389,7.381935484,530.1967742
83,-25.37882996,3.795538902,3,0.021808479,6.151612903,536.3483871
83,-25.20840073,1.724485278,3,0.021797575,6.151612903,542.5
83,-25.56738663,-0.328081876,0,0.021786676,7.381935484,549.8819355
83,-26.40288544,-2.235705853,2,0.021775783,6.151612903,556.0335484
83,-27.3701458,-4.087925434,0,0.021764895,11.25290323,567.2864516
83,-28.37076187,-5.940745831,0,0.021754012,7.381935484,574.6683871
83,-29.3980217,-7.80029583,1,0.021743135,6.151612903,580.82
83,-30.19453621,-9.762388229,2,0.021732264,6.151612903,586.9716129
83,-30.89331245,-11.76717663,2,0.021721398,6.151612903,593.1232258
83,-31.59737587,-13.77017117,1,0.021710537,2.925806452,596.0490323
83,-32.00134277,-15.84395885,1,0.021699682,6.151612903,602.2006452
83,-31.85373116,-17.9465847,2,0.021688832,6.151612903,608.3522581
83,-31.19485474,-19.94756317,2,0.021677987,6.151612903,614.503871
83,-30.39162064,-21.90594864,0,0.021667148,7.381935484,621.8858065
83,-29.55598831,-23.86034393,2,0.021656315,6.151612903,628.0374194
83,-28.68298531,-25.79844666,2,0.021645487,6.151612903,634.1890323
83,-27.77624893,-27.72099686,2,0.021634664,6.151612903,640.3406452
83,-26.82255554,-29.62002945,1,0.021623846,6.151612903,646.4922581
83,-25.59174919,-31.34396744,0,0.021613035,7.381935484,653.8741935
83,-24.23202133,-32.98854828,3,0.021602228,6.151612903,660.0258065
83,-23.09422684,-34.78509521,2,0.021591427,6.151612903,666.1774194
83,-22.02596092,-36.63051987,1,0.021580631,6.151612903,672.3290323
83,-20.69047928,-38.28207779,2,0.021569841,9.377419355,681.7064516
83,-19.21678925,-39.8215065,1,0.021559056,9.377419355,691.083871
83,-17.52307129,-41.09367371,1,0.021548276,6.151612903,697.2354839
83,-15.55142307,-41.83628845,2,0.021537502,6.151612903,703.3870968
83,-13.53585148,-42.03176117,4,0.021526734,6.151612903,709.5387097
83,-11.685606,-42.06043625,0,0.02151597,7.381935484,716.9206452
83,-9.81856823,-42.03744125,0,0.021505212,7.381935484,724.3025806
83,-7.917324543,-41.95451355,0,0.02149446,3.510967742,727.8135484
83,-5.967860222,-41.81509018,0,0.021483712,7.381935484,735.1954839
83,-3.967042208,-41.62254333,0,0.021472971,7.381935484,742.5774194
83,-1.917875886,-41.38034058,0,0.021462234,7.381935484,749.9593548
83,0.158144787,-41.07702255,1,0.021451503,6.151612903,756.1109677
83,2.165602922,-40.47797394,0,0.021440777,7.381935484,763.4929032
83,4.13808918,-39.73773575,3,0.021430057,6.151612903,769.6445161
83,6.1780653,-39.22901535,2,0.021419342,9.377419355,779.0219355
83,8.23721981,-38.79105377,1,0.021408632,6.151612903,785.1735484
83,10.19214821,-38.03048325,1,0.021397928,6.151612903,791.3251613
83,11.87931347,-36.77944183,3,0.021387229,6.151612903,797.4767742
83,13.19398117,-35.15383148,3,0.021376535,6.151612903,803.6283871
83,14.39276791,-33.43363953,3,0.021365847,6.151612903,809.78
83,15.77734661,-31.85262108,3,0.021355164,-0.3,809.48
83,16.84694672,-30.94115257,0,0.021344486,-10.1,799.38
84,70.22841644,-17.38297462,0,0.021344486,7.381935484,7.381935484
84,70.20188904,-17.19397163,0,0.021333814,3.510967742,10.89290323
84,70.16104126,-16.90287399,0,0.021323147,-0.3,10.59290323
84,70.11327362,-16.5625,0,0.021312486,-0.3,10.29290323
84,70.06002045,-16.18305397,0,0.021301829,3.510967742,13.80387097
84,70.00147247,-15.76583767,0,0.021291179,-0.3,13.50387097
84,69.93939972,-15.31082344,3,0.021280533,-0.3,13.20387097
84,69.88865662,-14.81766605,0,0.021269893,3.510967742,16.71483871
84,69.83026886,-14.28682232,0,0.021259258,-0.3,16.41483871
84,69.76609802,-13.71795845,0,0.021248628,3.510967742,19.92580645
84,69.69813538,-13.11126995,0,0.021238004,3.510967742,23.43677419
84,69.62664032,-12.46678352,0,0.021227385,-0.3,23.13677419
84,69.55177307,-11.78448677,0,0.021216771,3.510967742,26.64774194
84,69.47366333,-11.06437016,0,0.021206163,-0.3,26.34774194
84,69.39241791,-10.30642033,0,0.02119556,3.510967742,29.85870968
84,69.30817413,-9.510624886,0,0.021184962,3.510967742,33.36967742
84,69.22106934,-8.676972389,0,0.021174369,3.510967742,36.88064516
84,69.13123322,-7.805449009,0,0.021163782,3.510967742,40.3916129
84,69.03881836,-6.896040916,0,0.0211532,-0.3,40.0916129
84,68.94400024,-5.94873333,0,0.021142624,3.510967742,43.60258065
84,68.84052277,-4.96432972,1,0.021132052,2.925806452,46.5283871
84,68.66828156,-3.952038527,0,0.021121486,3.510967742,50.03935484
84,68.46510315,-2.905933142,0,0.021110926,3.510967742,53.55032258
84,68.21863556,-1.831950307,1,0.02110037,2.925806452,56.47612903
84,67.85840607,-0.7497859,2,0.02108982,2.925806452,59.40193548
84,67.41217804,0.341172069,1,0.021079275,6.151612903,65.55354839
84,66.80892181,1.395635009,2,0.021068735,2.925806452,68.47935484
84,66.0869751,2.416625261,0,0.021058201,3.510967742,71.99032258
84,65.26554108,3.401180744,0,0.021047672,3.510967742,75.50129032
84,64.36215973,4.36429882,0,0.021037148,7.381935484,82.88322581
84,63.3900795,5.313953876,0,0.02102663,3.510967742,86.39419355
84,62.34856033,6.244214535,1,0.021016116,6.151612903,92.54580645
84,61.18803024,7.066318989,4,0.021005608,2.925806452,95.4716129
84,59.96817398,7.772444725,0,0.020995105,7.381935484,102.8535484
84,58.72571945,8.432440758,1,0.020984608,2.925806452,105.7793548
84,57.43466568,9.009865761,2,0.020974115,6.151612903,111.9309677
84,56.11669922,9.520780563,2,0.020963628,2.925806452,114.8567742
84,54.79329681,10.01381302,1,0.020953147,2.925806452,117.7825806
84,53.44348907,10.38884544,2,0.02094267,6.151612903,123.9341935
84,52.09281921,10.71689796,2,0.020932199,2.925806452,126.86
84,50.73793411,11.0413723,0,0.020921733,3.510967742,130.3709677
84,49.35953522,11.35831356,0,0.020911272,7.381935484,137.7529032
84,47.93760681,11.67305183,0,0.020900816,3.510967742,141.263871
84,46.45471573,11.9899559,0,0.020890366,3.510967742,144.7748387
84,44.92492676,12.29473877,1,0.020879921,6.151612903,150.9264516
84,43.37115479,12.43403721,0,0.020869481,3.510967742,154.4374194
84,41.79173279,12.51903057,0,0.020859046,7.381935484,161.8193548
84,40.17370987,12.60083199,0,0.020848616,3.510967742,165.3303226
84,38.50018311,12.67058372,0,0.020838192,7.381935484,172.7122581
84,36.76967239,12.72956562,0,0.020827773,7.381935484,180.0941935
84,34.99576569,12.7802887,0,0.020817359,3.510967742,183.6051613
84,33.18302917,12.82280159,0,0.02080695,7.381935484,190.9870968
84,31.33207512,12.85675907,0,0.020796547,7.381935484,198.3690323
84,29.44301796,12.8818512,0,0.020786149,7.381935484,205.7509677
84,27.51591301,12.89780426,0,0.020775756,3.510967742,209.2619355
84,25.55080795,12.90437889,0,0.020765368,7.381935484,216.643871
84,23.54775047,12.90135574,0,0.020754985,7.381935484,224.0258065
84,21.50678253,12.88853168,0,0.020744607,7.381935484,231.4077419
84,19.42822647,12.88184547,3,0.020734235,6.151612903,237.5593548
84,17.31178665,13.10827923,0,0.020723868,7.381935484,244.9412903
84,15.21594906,13.58529758,0,0.020713506,7.381935484,252.3232258
84,13.10042381,14.1265831,0,0.020703149,7.381935484,259.7051613
84,10.94940186,14.68395329,0,0.020692798,7.381935484,267.0870968
84,8.76726532,15.27118874,3,0.020682451,6.151612903,273.2387097
84,6.637374878,16.12764359,0,0.02067211,7.381935484,280.6206452
84,4.596787453,17.18049812,2,0.020661774,9.377419355,289.9980645
84,2.567131042,18.25813293,3,0.020651443,6.151612903,296.1496774
84,0.696192563,19.59590721,2,0.020641117,6.151612903,302.3012903
84,-1.063644648,21.07131577,2,0.020630797,6.151612903,308.4529032
84,-2.802249432,22.57133484,3,0.020620482,6.151612903,314.6045161
84,-4.298085213,24.30494499,2,0.020610171,9.377419355,323.9819355
84,-5.647803307,26.16062355,2,0.020599866,6.151612903,330.1335484
84,-6.925476074,27.95921707,4,0.020589566,6.151612903,336.2851613
84,-8.069739342,29.62397766,2,0.020579271,6.151612903,342.4367742
84,-9.189596176,31.30303192,2,0.020568982,6.151612903,348.5883871
84,-10.28809643,32.99613571,2,0.020558697,6.151612903,354.74
84,-11.31976032,34.62649155,4,0.020548418,2.925806452,357.6658065
84,-12.2363615,36.10928726,2,0.020538144,6.151612903,363.8174194
84,-13.15082932,37.59083176,1,0.020527875,6.151612903,369.9690323
84,-14.22672844,38.95165253,2,0.020517611,2.925806452,372.8948387
84,-15.3656292,40.26670456,1,0.020507352,6.151612903,379.0464516
84,-16.66301155,41.40913773,1,0.020497098,2.925806452,381.9722581
84,-18.21430206,42.1455574,2,0.02048685,6.151612903,388.123871
84,-19.89393425,42.53782272,2,0.020476606,2.925806452,391.0496774
84,-21.60112,42.83660126,1,0.020466368,6.151612903,397.2012903
84,-23.32214355,42.86019516,1,0.020456135,6.151612903,403.3529032
84,-24.95949364,42.37446594,2,0.020445907,2.925806452,406.2787097
84,-26.44947815,41.51921082,2,0.020435684,6.151612903,412.4303226
84,-27.87950706,40.55148697,1,0.020425466,2.925806452,415.356129
84,-29.10877037,39.35675812,1,0.020415253,6.151612903,421.5077419
84,-29.89662933,37.85065842,2,0.020405046,6.151612903,427.6593548
84,-30.28217316,36.27418137,4,0.020394843,6.151612903,433.8109677
84,-30.52716827,34.84563065,0,0.020384646,3.510967742,437.3219355
84,-30.71521568,33.38685989,0,0.020374453,7.381935484,444.703871
84,-30.82784843,31.89339828,1,0.020364266,6.151612903,450.8554839
84,-30.710783,30.4024868,0,0.020354084,7.381935484,458.2374194
84,-30.4929657,28.89573479,0,0.020343907,7.381935484,465.6193548
84,-30.22248459,27.3540554,0,0.020333735,3.510967742,469.1303226
84,-29.88845634,25.76334572,0,0.020323568,7.381935484,476.5122581
84,-29.49304962,24.12063789,0,0.020313406,3.510967742,480.0232258
84,-29.03976631,22.42982101,0,0.02030325,7.381935484,487.4051613
84,-28.53193092,20.69408417,0,0.020293098,7.381935484,494.7870968
84,-27.97546005,18.91872787,0,0.020282951,3.510967742,498.2980645
84,-27.38009834,17.10878372,0,0.02027281,7.381935484,505.68
84,-26.74993324,15.26926804,0,0.020262674,7.381935484,513.0619355
84,-26.09886742,13.39654064,3,0.020252542,6.151612903,519.2135484
84,-25.63683128,11.4408474,0,0.020242416,7.381935484,526.5954839
84,-25.27980804,9.459251404,1,0.020232295,6.151612903,532.7470968
84,-24.66731644,7.540388584,3,0.020222179,6.151612903,538.8987097
84,-23.94766426,5.660512924,3,0.020212068,6.151612903,545.0503226
84,-23.47751236,3.705085516,3,0.020201962,2.925806452,547.976129
84,-23.48105049,1.682716727,1,0.020191861,6.151612903,554.1277419
84,-23.92586899,-0.274843663,0,0.020181765,7.381935484,561.5096774
84,-24.48293686,-2.220154524,0,0.020171674,7.381935484,568.8916129
84,-25.07304192,-4.175894737,3,0.020161588,6.151612903,575.0432258
84,-25.92920494,-6.023021698,2,0.020151507,6.151612903,581.1948387
84,-26.89878845,-7.819302082,1,0.020141431,6.151612903,587.3464516
84,-27.64105034,-9.716345787,0,0.020131361,7.381935484,594.7283871
84,-28.3043766,-11.66525364,0,0.020121295,7.381935484,602.1103226
84,-28.98078156,-13.63024807,1,0.020111234,6.151612903,608.2619355
84,-29.39886093,-15.66092014,0,0.020101179,7.381935484,615.643871
84,-29.70254517,-17.73377419,0,0.020091128,7.381935484,623.0258065
84,-29.99585915,-19.82736397,1,0.020081083,6.151612903,629.1774194
84,-29.99765778,-21.93393135,3,0.020071042,6.151612903,635.3290323
84,-29.85653496,-24.04429436,0,0.020061006,7.381935484,642.7109677
84,-29.68589973,-26.16067123,1,0.020050976,6.151612903,648.8625806
84,-29.20901299,-28.22117043,2,0.02004095,6.151612903,655.0141935
84,-28.57695961,-30.24917412,0,0.02003093,7.381935484,662.396129
84,-27.90333939,-32.27234268,1,0.020020915,6.151612903,668.5477419
84,-26.93243217,-34.16106796,2,0.020010904,6.151612903,674.6993548
84,-25.80826759,-35.97420883,0,0.020000899,7.381935484,682.0812903
84,-24.63724899,-37.76714706,1,0.019990898,6.151612903,688.2329032
84,-23.18702888,-39.3266449,1,0.019980903,6.151612903,694.3845161
84,-21.36519623,-40.41616821,2,0.019970912,6.151612903,700.536129
84,-19.40509605,-40.97029495,4,0.019960927,6.151612903,706.6877419
84,-17.57851982,-41.30674744,1,0.019950946,6.151612903,712.8393548
84,-15.72867107,-41.34777069,0,0.019940971,7.381935484,720.2212903
84,-13.8646431,-41.24851227,3,0.019931,6.151612903,726.3729032
84,-12.0056982,-41.33413696,2,0.019921035,2.925806452,729.2987097
84,-10.14096451,-41.45170593,0,0.019911074,7.381935484,736.6806452
84,-8.255162239,-41.51303101,0,0.019901119,7.381935484,744.0625806
84,-6.347411633,-41.51827621,1,0.019891168,6.151612903,750.2141935
84,-4.465112209,-41.24083328,0,0.019881223,7.381935484,757.596129
84,-2.588172913,-40.84513474,3,0.019871282,6.151612903,763.7477419
84,-0.684601545,-40.66704178,2,0.019861346,2.925806452,766.6735484
84,1.229344845,-40.55124664,2,0.019851416,6.151612903,772.8251613
84,3.143865108,-40.40055084,0,0.01984149,7.381935484,780.2070968
84,5.07400322,-40.22863007,0,0.019831569,7.381935484,787.5890323
84,7.021048069,-40.02014542,1,0.019821654,6.151612903,793.7406452
84,8.830636978,-39.57357025,4,0.019811743,6.151612903,799.8922581
84,10.35309505,-39.10341263,4,0.019801837,6.151612903,806.043871
84,11.69684601,-38.67903137,0,0.019791936,3.510967742,809.5548387
84,13.05529118,-38.2312088,0,0.01978204,3.510967742,813.0658065
84,14.45114708,-37.75370407,0,0.019772149,7.381935484,820.4477419
84,15.90184689,-37.24149704,0,0.019762263,3.510967742,823.9587097
84,17.41116524,-36.69401932,0,0.019752382,7.381935484,831.3406452
84,18.9756794,-36.11318207,0,0.019742506,3.510967742,834.8516129
84,20.59249496,-35.50072098,0,0.019732634,7.381935484,842.2335484
84,22.25333786,-34.86183929,0,0.019722768,3.510967742,845.7445161
84,23.94914055,-34.20200729,0,0.019712907,7.381935484,853.1264516
84,25.67801857,-33.52177811,0,0.01970305,7.381935484,860.5083871
84,27.44459152,-32.83463669,3,0.019693199,6.151612903,866.66
84,29.30845642,-32.3334198,0,0.019683352,7.381935484,874.0419355
84,31.21844673,-31.95966339,0,0.01967351,7.381935484,881.423871
84,33.160923,-31.57453728,0,0.019663674,7.381935484,888.8058065
84,35.14826202,-31.18103409,0,0.019653842,7.381935484,896.1877419
84,37.17139435,-30.79746056,3,0.019644015,6.151612903,902.3393548
84,39.23873901,-30.67127228,3,0.019634193,6.151612903,908.4909677
84,41.29952621,-31.02021599,1,0.019624376,6.151612903,914.6425806
84,43.21095657,-31.80398941,0,0.019614564,7.381935484,922.0245161
84,45.06727982,-32.71891403,0,0.019604756,3.510967742,925.5354839
84,46.93702316,-33.64876556,1,0.019594954,6.151612903,931.6870968
84,48.8949585,-34.3614769,2,0.019585156,6.151612903,937.8387097
84,50.88941956,-34.98317719,0,0.019575364,7.381935484,945.2206452
84,52.88977432,-35.61351776,1,0.019565576,6.151612903,951.3722581
84,54.95161819,-35.95878601,1,0.019555793,6.151612903,957.523871
84,57.03799438,-35.77544403,2,0.019546015,6.151612903,963.6754839
84,59.01083755,-35.10477829,2,0.019536242,6.151612903,969.8270968
84,60.93815994,-34.29957581,2,0.019526474,2.925806452,972.7529032
84,62.84705734,-33.45198822,1,0.019516711,6.151612903,978.9045161
84,64.59540558,-32.32544327,2,0.019506953,6.151612903,985.056129
84,66.24246979,-31.0440731,1,0.019497199,9.377419355,994.4335484
84,67.64416504,-29.51451683,1,0.019487451,6.151612903,1000.585161
84,68.54823303,-27.655159,2,0.019477707,6.151612903,1006.736774
84,68.91950226,-25.70850945,4,0.019467968,6.151612903,1012.888387
84,69.10883331,-23.9120903,0,0.019458234,7.381935484,1020.270323
84,69.22431946,-22.10174179,1,0.019448505,6.151612903,1026.421935
84,69.20645142,-21.4982872,0,0.019438781,3.750967742,1030.172903
85,70.22841644,-17.38297462,0,0.019438781,7.381935484,7.381935484
85,70.20188904,-17.19397163,0,0.019429061,3.510967742,10.89290323
85,70.16104126,-16.90287399,0,0.019419347,-0.3,10.59290323
85,70.11327362,-16.5625,0,0.019409637,-0.3,10.29290323
85,70.06002045,-16.18305397,0,0.019399932,3.510967742,13.80387097
85,70.00287628,-15.76568317,3,0.019390232,-0.3,13.50387097
85,69.95753479,-15.31044292,3,0.019380537,-0.3,13.20387097
85,69.93980408,-14.82205009,0,0.019370847,3.510967742,16.71483871
85,69.93061066,-14.29559135,0,0.019361162,-0.3,16.41483871
85,69.91320038,-13.72792625,0,0.019351481,3.510967742,19.92580645
85,69.89376068,-13.12137985,0,0.019341805,3.510967742,23.43677419
85,69.87520599,-12.47671509,2,0.019332134,-0.3,23.13677419
85,69.85831451,-11.79403019,2,0.019322468,2.925806452,26.06258065
85,69.84329224,-11.07334137,2,0.019312807,-0.3,25.76258065
85,69.83003235,-10.31466198,2,0.019303151,2.925806452,28.6883871
85,69.81830597,-9.51800251,2,0.019293499,2.925806452,31.61419355
85,69.80272675,-8.683584213,1,0.019283852,2.925806452,34.54
85,69.73244476,-7.816661358,0,0.01927421,-0.3,34.24
85,69.65084839,-6.919696808,1,0.019264573,2.925806452,37.16580645
85,69.51152039,-6.02449131,0,0.019254941,3.510967742,40.67677419
85,69.36504364,-5.113028049,1,0.019245313,2.925806452,43.60258065
85,69.15431976,-4.212058067,0,0.019235691,3.510967742,47.11354839
85,68.93213654,-3.295713663,1,0.019226073,2.925806452,50.03935484
85,68.63986206,-2.397105694,0,0.01921646,3.510967742,53.55032258
85,68.33443451,-1.469171047,0,0.019206852,3.510967742,57.06129032
85,68.01129913,-0.486417025,0,0.019197248,3.510967742,60.57225806
85,67.65775299,0.566570163,0,0.01918765,3.510967742,64.08322581
85,67.2818985,1.670447946,0,0.019178056,3.510967742,67.59419355
85,66.88067627,2.807883978,1,0.019168467,2.925806452,70.52
85,66.36810303,3.932574749,2,0.019158883,2.925806452,73.44580645
85,65.8158493,5.049447536,1,0.019149303,2.925806452,76.3716129
85,65.1543808,6.098484516,1,0.019139728,2.925806452,79.29741935
85,64.29821014,6.990196228,2,0.019130159,6.151612903,85.44903226
85,63.33525467,7.765938282,2,0.019120594,2.925806452,88.37483871
85,62.35086823,8.522604942,1,0.019111033,2.925806452,91.30064516
85,61.29384613,9.166637421,2,0.019101478,2.925806452,94.22645161
85,60.20933914,9.769862175,1,0.019091927,2.925806452,97.15225806
85,59.06794357,10.24695015,2,0.019082381,2.925806452,100.0780645
85,57.9048233,10.67788792,1,0.01907284,2.925806452,103.003871
85,56.7039032,10.97218418,2,0.019063303,6.151612903,109.1554839
85,55.49017715,11.22648621,2,0.019053772,2.925806452,112.0812903
85,54.27111816,11.4532423,1,0.019044245,2.925806452,115.0070968
85,53.12615585,11.52694511,4,0.019034723,2.925806452,117.9329032
85,52.15746689,11.56311989,0,0.019025205,3.510967742,121.443871
85,51.17287827,11.58002377,1,0.019015693,2.925806452,124.3696774
85,50.19061661,11.48785591,0,0.019006185,3.510967742,127.8806452
85,49.19001389,11.38530445,3,0.018996682,2.925806452,130.8064516
85,48.18222809,11.36548328,0,0.018987183,3.510967742,134.3174194
85,47.14202499,11.32905674,0,0.01897769,3.510967742,137.8283871
85,46.04424286,11.26900578,0,0.018968201,3.510967742,141.3393548
85,44.86800003,11.19337654,0,0.018958717,3.510967742,144.8503226
85,43.61138916,11.10225582,0,0.018949238,3.510967742,148.3612903
85,42.30503845,11.00833988,3,0.018939763,2.925806452,151.2870968
85,40.99599075,11.02416134,2,0.018930293,2.925806452,154.2129032
85,39.68520355,11.0546236,2,0.018920828,6.151612903,160.3645161
85,38.37062454,11.07443047,0,0.018911368,3.510967742,163.8754839
85,37.0333252,11.0933609,0,0.018901912,3.510967742,167.3864516
85,35.65129089,11.11183834,0,0.018892461,3.510967742,170.8974194
85,34.22875595,11.14081669,3,0.018883015,6.151612903,177.0490323
85,32.82007217,11.3096199,2,0.018873573,2.925806452,179.9748387
85,31.40882683,11.51071453,0,0.018864136,3.510967742,183.4858065
85,29.97554779,11.71084404,0,0.018854704,7.381935484,190.8677419
85,28.50131607,11.92265892,0,0.018845277,3.510967742,194.3787097
85,26.96835136,12.14844322,0,0.018835854,7.381935484,201.7606452
85,25.37228012,12.38855076,0,0.018826436,3.510967742,205.2716129
85,23.72072983,12.64116573,0,0.018817023,7.381935484,212.6535484
85,22.02802658,12.90281773,0,0.018807615,3.510967742,216.1645161
85,20.29770851,13.17295456,0,0.018798211,7.381935484,223.5464516
85,18.53024483,13.4516201,0,0.018788812,7.381935484,230.9283871
85,16.72571754,13.73891354,0,0.018779417,7.381935484,238.3103226
85,14.88415146,14.03492928,0,0.018770028,3.510967742,241.8212903
85,13.0055685,14.33975697,0,0.018760643,7.381935484,249.2032258
85,11.09287453,14.66826725,3,0.018751262,6.151612903,255.3548387
85,9.184574127,15.22184753,0,0.018741887,7.381935484,262.7367742
85,7.322583675,15.98404598,0,0.018732516,7.381935484,270.1187097
85,5.443984032,16.79837418,0,0.018723149,7.381935484,277.5006452
85,3.541213274,17.65170479,3,0.018713788,6.151612903,283.6522581
85,1.733739614,18.75389481,3,0.018704431,6.151612903,289.803871
85,0.205508322,20.25232697,1,0.018695079,6.151612903,295.9554839
85,-0.937911212,22.03030014,2,0.018685731,6.151612903,302.1070968
85,-1.947407484,23.86707878,1,0.018676388,6.151612903,308.2587097
85,-3.160134315,25.57454491,0,0.01866705,7.381935484,315.6406452
85,-4.459531784,27.23965073,0,0.018657717,7.381935484,323.0225806
85,-5.755148411,28.94660759,0,0.018648388,7.381935484,330.4045161
85,-7.065830708,30.697649,0,0.018639064,7.381935484,337.7864516
85,-8.395181656,32.4955101,0,0.018629744,7.381935484,345.1683871
85,-9.748908997,34.31503296,1,0.018620429,6.151612903,351.32
85,-11.31863308,35.95512772,2,0.018611119,9.377419355,360.6974194
