Episode Number,Cart Position,Cart Velocity,Pole Angle,Pole Angular Velocity,Action,Exploration Rate,Reward,Score
8,0.15007958,0.8179464,-0.17858587,-1.3576823,0,0.8615048875706075,-3.2026275992393494,10
8,0.1664385,0.6254565,-0.20573951,-1.1257652,0,0.8606433826830369,-2.715364098548889,11
8,0.17894764,0.8225919,-0.22825482,-1.4752936,1,0.8597827393003539,-2.251531183719635,12
9,0.031116175,-0.16434982,0.0011041588,0.27174622,0,0.8597827393003539,0.042839732486754656,1
9,0.027829178,-0.3594875,0.006539083,0.5647772,0,0.8589229565610536,-0.5434924270957708,2
9,0.020639427,-0.5547006,0.017834626,0.85951304,0,0.8580640336044925,-1.1295543052256107,3
9,0.009545416,-0.75006086,0.03502489,1.1577499,0,0.857205969570888,-1.719026267528534,4
9,-0.0054558017,-0.5554125,0.058179885,0.87625164,1,0.8563487636013172,-2.315499633550644,5
9,-0.01656405,-0.36112753,0.07570492,0.6024126,1,0.8554924148377159,-1.752503216266632,6
9,-0.023786603,-0.5572222,0.08775317,0.91794807,0,0.8546369224228781,-1.2048251926898956,7
9,-0.034931045,-0.7534139,0.10611213,1.2368696,0,0.8537822855004553,-1.835896074771881,8
9,-0.049999323,-0.94972706,0.13084953,1.5608214,0,0.8529285032149548,-2.4737395346164703,9
9,-0.06899387,-1.1461494,0.16206595,1.8912964,0,0.8520755747117399,-3.121642768383026,10
9,-0.09191685,-1.3426178,0.19989188,2.2295763,0,0.8512234991370281,-3.7825927138328552,11
9,-0.11876921,-1.1498799,0.24448341,2.0046036,1,0.8503722756378911,-4.459153115749359,12
10,0.031116175,-0.16434982,0.0011041588,0.27174622,0,0.8503722756378911,0.042839732486754656,1
10,0.027829178,0.030756362,0.006539083,-0.020588256,1,0.8495219033622532,-0.5434924270957708,2
10,0.028444305,0.22578393,0.006127318,-0.3112009,1,0.8486723814588909,0.04117651842534542,3
10,0.032959983,0.03057522,-9.669957e-05,-0.016591888,0,0.847823709077432,0.6030618213117123,4
10,0.03357149,0.22569856,-0.00042853734,-0.3093053,1,0.8469758853683546,-0.03318377712275833,5
10,0.03808546,0.030582715,-0.0066146436,-0.016757576,0,0.8461289094829862,-0.6186106242239475,6
10,0.038697112,0.2257989,-0.0069497954,-0.31152013,1,0.8452827805735033,-0.03351517952978611,7
10,0.04321309,0.030776646,-0.013180198,-0.021037048,0,0.8444374977929298,-0.6230402737855911,8
10,0.043828625,0.22608511,-0.013600939,-0.31784916,1,0.8435930602951368,-0.04207408055663109,9
10,0.048350327,0.4213981,-0.019957922,-0.61479014,1,0.8427494672348417,-0.6356983445584774,10
10,0.05677829,0.61679316,-0.032253724,-0.9136916,1,0.8419067177676068,-1.229580119252205,11
10,0.06911415,0.422122,-0.050527558,-0.6313177,0,0.8410648110498392,-1.8273834139108658,12
10,0.077556595,0.61791116,-0.06315391,-0.93947536,1,0.8402237462387894,-1.2626349925994873,13
10,0.08991481,0.813825,-0.081943415,-1.2513152,1,0.8393835224925505,-1.8789507448673248,14
10,0.106191315,0.61984307,-0.10696972,-0.98538303,0,0.838544138970058,-2.502630650997162,15
10,0.11858818,0.8162225,-0.12667738,-1.3096576,1,0.8377055948310879,-1.9707657396793365,16
10,0.13491262,0.6229122,-0.15287054,-1.0591594,0,0.8368678892362568,-2.6193156838417053,17
10,0.14737087,0.43010917,-0.17405371,-0.8180965,0,0.8360310213470206,-2.1183177828788757,18
10,0.15597305,0.23774233,-0.19041565,-0.58481985,0,0.8351949903256736,-1.6361936926841736,19
10,0.1607279,0.045725837,-0.20211205,-0.35764545,0,0.8343597953353479,-1.1696398258209229,20
10,0.16164242,0.24306118,-0.20926495,-0.7066405,1,0.8335254355400126,-0.7152900099754333,21
10,0.16650364,0.051357698,-0.22339776,-0.48643443,0,0.8326919101044725,-1.413281261920929,22
11,0.031116175,-0.16434982,0.0011041588,0.27174622,0,0.8326919101044725,0.042839732486754656,1
11,0.027829178,-0.3594875,0.006539083,0.5647772,0,0.831859218194368,-0.5434924270957708,2
11,0.020639427,-0.1644579,0.017834626,0.27416152,1,0.8310273589761736,-1.1295543052256107,3
11,0.01735027,-0.35982972,0.023317857,0.57241577,0,0.8301963316171974,-0.5483230575919151,4
11,0.0101536745,-0.16504236,0.03476617,0.28716895,1,0.8293661352855802,-1.1448314413428307,5
11,0.0068528275,-0.36064243,0.04050955,0.5906109,0,0.8285367691502946,-0.5743380635976791,6
